3821.970000 0.095915
3823.740000 0.094505
3825.520000 0.088142
3827.290000 0.081517
3829.070000 0.086208
3830.850000 0.092656
3832.620000 0.091784
3834.400000 0.090414
3836.170000 0.103935
3837.950000 0.102709
3839.730000 0.089571
3841.500000 0.099167
3843.280000 0.134507
3845.050000 0.169036
3846.830000 0.181982
3848.600000 0.178563
3850.380000 0.159983
3852.160000 0.156333
3853.930000 0.160813
3855.710000 0.139582
3857.480000 0.113436
3859.260000 0.097822
3861.030000 0.095336
3862.810000 0.133320
3864.590000 0.164897
3866.360000 0.162976
3868.140000 0.165776
3869.910000 0.161819
3871.690000 0.139803
3873.460000 0.137744
3875.240000 0.174096
3877.010000 0.181112
3878.790000 0.143420
3880.560000 0.143406
3882.340000 0.161267
3884.110000 0.168348
3885.890000 0.156655
3887.660000 0.124219
3889.440000 0.155752
3891.210000 0.226070
3892.990000 0.263812
3894.760000 0.238362
3896.540000 0.206539
3898.310000 0.208456
3900.090000 0.189343
3901.860000 0.195536
3903.640000 0.197115
3905.410000 0.180916
3907.190000 0.188449
3908.960000 0.246165
3910.740000 0.281824
3912.510000 0.291460
3914.290000 0.299562
3916.060000 0.288615
3917.840000 0.259493
3919.610000 0.218652
3921.390000 0.166080
3923.160000 0.158646
3924.930000 0.177183
3926.710000 0.180583
3928.480000 0.140496
3930.260000 0.103902
3932.030000 0.084494
3933.810000 0.069427
3935.580000 0.070537
3937.350000 0.101025
3939.130000 0.143109
3940.900000 0.171683
3942.680000 0.163141
3944.450000 0.135921
3946.230000 0.167178
3948.000000 0.222133
3949.770000 0.237458
3951.550000 0.282301
3953.320000 0.284135
3955.090000 0.291219
3956.870000 0.264429
3958.640000 0.223817
3960.420000 0.194722
3962.190000 0.129135
3963.960000 0.126421
3965.740000 0.138485
3967.510000 0.104725
3969.280000 0.078122
3971.060000 0.099430
3972.830000 0.147001
3974.600000 0.196697
3976.380000 0.246914
3978.150000 0.285736
3979.920000 0.332875
3981.700000 0.352212
3983.470000 0.340824
